resource_id,source_authority,historical_scope,raw_evidence_path,json_path,field_name,data_type,sample_value,lane_signal,priority_signal,queue_signal,line_signal,withdraw_signal,attempt_signal,timestamp_signal,position_signal,rank_signal,cutoff_signal,bump_signal,status_signal,race_control_signal,message_signal,semantic_assessment,notes
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,source_line_number,source_line_number,string,8 | 9 | 10 | 11 | 12 | 13 | 14 | 15,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NAME_OR_VALUE_SIGNAL_REVIEW_REQUIRED,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,result_row,result_row,string,1 | 2 | 3 | 4 | 5 | 6 | 7 | 8,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,car_number,car_number,string,98 | 28 | 27 | 29 | 9 | 21 | 55 | 15,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,driver_name_pdf,driver_name_pdf,string,"Andretti, Marco | Hunter-Reay, Ryan | Rossi, Alexander | Hinchcliffe, James | Dixon, Scott | VeeKay, Rinus | Palou, Alex | Rahal, Graham",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,engine_tire,engine_tire,string,D/H/F | D/C/F,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,qual_lap_1,qual_lap_1,string,38.7635 | 38.8512 | 38.8122 | 38.8282 | 38.7626 | 38.8284 | 38.8681 | 38.9438,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,qual_lap_2,qual_lap_2,string,38.8670 | 38.8759 | 38.8774 | 38.8948 | 38.9061 | 38.9562 | 38.9254 | 38.9820,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,qual_lap_3,qual_lap_3,string,38.9664 | 38.9241 | 38.9814 | 38.9530 | 38.9957 | 38.9800 | 38.9934 | 39.0050,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,qual_lap_4,qual_lap_4,string,39.0109 | 38.9705 | 38.9928 | 39.0366 | 39.0752 | 39.0028 | 39.0344 | 39.0333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,elapsed_time,elapsed_time,string,02:35.6078 | 02:35.6217 | 02:35.6638 | 02:35.7126 | 02:35.7396 | 02:35.7674 | 02:35.8213 | 02:35.9641,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_OR_VALUE_SIGNAL_REVIEW_REQUIRED,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,speed_avg_mph,speed_avg_mph,string,231.351 | 231.330 | 231.268 | 231.195 | 231.155 | 231.114 | 231.034 | 230.822,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_OR_VALUE_SIGNAL,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,status,status,string,Waved Off | Retired | Failed Attempt | Withdrawn | Bumped | No Attempt | Incomplete,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NAME_OR_VALUE_SIGNAL_REVIEW_REQUIRED,CSV column and observed values inventoried without assigning event semantics.
official_day1_pdf_attempt_rows,OFFICIAL_FIRST_PARTY,HISTORICAL_CONFIRMED,weather/output/official_day1_results_attempt_rows_v1.csv,raw_line,raw_line,string," 1     98   Andretti, Marco      D/H/F    38.7635     38.8670    38.9664    39.0109    02:35.6078     231.351       Day 1 |  2     28   Hunter-Reay, Ryan    D/H/F    38.8512     38.8759    38.9241    38.9705    02:35.6217     231.330       ",NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NAME_OR_VALUE_SIGNAL_REVIEW_REQUIRED,CSV column and observed values inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results,timing_results,object,"{""Item"":[{""AverageSpeed"":""106.756"",""BestSpeed"":""112.332"",""DriverID"":2022,""EntrantID"":0,""LastSpeed"":""106.856"",""NTBestSpeed"":""112.332"",""NTBestTime"":""1:11.7233"",""NTLap"":""8"",""NTRank"":1,""OverTake_Remain"":104,""Passed"":2,""Passes"":1,""QualAttempts"":",NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item,Item,array,"[{""AverageSpeed"":""106.756"",""BestSpeed"":""112.332"",""DriverID"":2022,""EntrantID"":0,""LastSpeed"":""106.856"",""NTBestSpeed"":""112.332"",""NTBestTime"":""1:11.7233"",""NTLap"":""8"",""NTRank"":1,""OverTake_Remain"":104,""Passed"":2,""Passes"":1,""QualAttempts"":0,""TeamI",NO,NO,NO,NO,NO,YES,YES,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].AverageSpeed,AverageSpeed,string,106.756,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].BestSpeed,BestSpeed,string,112.332,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].DriverID,DriverID,integer,2022,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].EntrantID,EntrantID,integer,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].LastSpeed,LastSpeed,string,106.856,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].NTBestSpeed,NTBestSpeed,string,112.332,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].NTBestTime,NTBestTime,string,1:11.7233,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].NTLap,NTLap,string,8,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].NTRank,NTRank,integer,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].OverTake_Remain,OverTake_Remain,integer,104,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].Passed,Passed,integer,2,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].Passes,Passes,integer,1,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].QualAttempts,QualAttempts,integer,0,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].TeamID,TeamID,integer,12,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].Tire,Tire,string,P,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].bestLap,bestLap,string,8,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].bestLapTime,bestLapTime,string,1:11.7233,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].comment,comment,string,Contact,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].diff,diff,string,0.0000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].equipment,equipment,string,D/C/F,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].firstName,firstName,string,Scott,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].flagStatus,flagStatus,string,COLD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].gap,gap,string,0.0000,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].lapDistance,lapDistance,number,0.0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].laps,laps,string,95,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].lapsLed,lapsLed,string,87,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].lastLapTime,lastLapTime,string,1:15.3990,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].lastName,lastName,string,McLaughlin,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].lastPitLap,lastPitLap,integer,70,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].license,license,string,Veteran,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].liveDiffAhead,liveDiffAhead,string,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].liveDiffBehind,liveDiffBehind,string,105590800,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].liveGap,liveGap,string,4.1619,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].liveRank,liveRank,integer,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].marker,marker,string,None,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].no,no,string,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].onTrack,onTrack,string,True,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].overallRank,overallRank,integer,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].pitStops,pitStops,integer,3,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].qualSpeed,qualSpeed,string,112.332,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].qualTime,qualTime,string,1:11.7233,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].race2Rank,race2Rank,integer,0,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].rank,rank,integer,1,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].resultID,resultID,integer,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].runningDriverPoints,runningDriverPoints,integer,482,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].secondQualSpeed,secondQualSpeed,string,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].secondQualTime,secondQualTime,string,,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].sincePitLap,sincePitLap,integer,25,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].startPosition,startPosition,integer,1,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].status,status,string,Active,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NAME_SIGNAL_ONLY_REVIEW_REQUIRED,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].team,team,string,Team Penske,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
official_live_timing_current,OFFICIAL_FIRST_PARTY,CURRENT_ARCHITECTURE_ONLY,weather/evidence/rescue/official_lane_queue_live_resources/current_timingscoring-ris.json,timing_results.Item[].totalDriverPoints,totalDriverPoints,integer,0,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO_TARGET_NAME_SIGNAL,Field names are inventoried without assigning event semantics.
